是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户
1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4,-1,-1,-1,19,3,1,0,0.0,1,0.0,0.0,329,0,53.06,329,105.1,136,0.0,13493043,0,0
1,1,-1,-1,-1,-1,-1,-1,98,-1,2,3,4,-1,6,-1,18,39,6,0,0.0,1,0.0,0.0,691,0,88.0,691,163.5,1454,0.0,36466397,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189,0,0,0,0.0,1,0.0,0.0,315,0,0.0,315,0.0,96,0.0,14267167,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,4,-1,6,-1,2,13,2,0,0.0,1,0.0,0.0,260,0,40.0,260,38.0,302,0.0,10062055,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,-1,-1,5,0,0,0,0.0,1,0.0,0.0,385,0,33.0,385,25.0,294,0.0,1124225,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,14,1,0,0.0,1,0.0,0.0,224,0,120.4,224,99.4,88,0.0,113828,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,8,11,0,0,0.0,1,0.0,0.0,1203,0,145.0,1203,145.0,948,0.0,7811649,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,13,0,1,0,0.0,1,0.0,0.0,848,0,128.0,848,125.0,415,0.0,18276086,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0.0,1,0.0,0.0,452,0,33.0,452,28.0,137,0.0,5782975,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,16,0,0,0.0,1,0.0,0.0,222,0,74.0,222,49.0,46,0.0,10187174,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,-1,3,-1,-1,6,-1,12,7,1,0,0.0,1,0.0,0.0,367,0,330.0,367,24.0,66,0.0,15169470,0,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,3,26,0,0,0.0,1,0.0,0.0,263,0,60.0,263,60.0,143,0.0,24196135,0,0
1,-1,-1,-1,-1,5,6,7,-1,1,-1,-1,-1,-1,-1,98,0,17,6,0,0.0,1,0.0,0.0,294,0,145.0,294,135.0,460,0.0,43481842,151,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,6,-1,1,4,0,0,0.0,1,0.0,0.0,144,0,41.9,144,41.5,113,0.0,2195567,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0.0,1,0.0,0.0,774,0,250.1,774,242.7,415,0.0001,33799025,1865,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,0,0,0.0,1,0.0,0.0,600,0,58.36,600,48.0,234,0.0,38190526,0,0
1,1,-1,-1,-1,5,-1,7,-1,-1,2,-1,-1,-1,6,-1,27,21,0,0,0.0,1,0.0,0.0,732,0,90.0,732,90.0,412,0.0,11022266,0,0
1,-1,-1,-1,4,5,-1,-1,-1,1,-1,3,-1,-1,6,-1,12,19,1,0,0.0,1,0.0,0.0,235,0,21.0,235,21.98,113,0.0,19874426,0,0
1,-1,-1,-1,-1,-1,6,-1,98,1,2,-1,4,-1,-1,-1,22,15,0,0,0.0,1,0.0,0.0,295,0,93.0,295,93.0,177,0.0,18982753,0,0
1,-1,2,-1,-1,5,-1,7,-1,1,2,3,4,-1,-1,-1,20,4,3,0,0.0,1,0.0,0.0,509,0,140.0,509,140.0,710,0.0,45156810,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,4,2,0,0.0,1,0.0,0.0,804,0,168.0,804,168.0,874,0.0,127412670,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,1,0.0,1,0.0,0.0,864,0,130.4,864,128.0,464,0.0,27140716,0,1
1,1,-1,-1,-1,-1,-1,7,-1,-1,2,-1,-1,-1,6,-1,80,12,1,0,0.0,1,0.0,0.0,999,0,60.0,999,60.98,844,0.0,6168162,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,0,1,0.0,1,0.0,0.0,220,0,68.6,220,65.41,166,0.0,35130112,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,1,0,0.0,1,0.0,0.0,206,0,68.0,206,75.0,49,0.0,109261,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,6,0,0,0.0,1,0.0,0.0,410,0,39.1,410,39.0,482,0.0,19750254,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,6,-1,9,8,4,0,0.0,1,0.0,0.0,526,0,27.8,526,15.0,296,0.0,8765969,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,15,0,0,0.0,1,0.0,0.0,329,0,70.0,329,70.0,218,0.0,141999,0,0
1,1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,4,-1,6,-1,2,22,0,1,0.0,1,0.0,0.0,128,0,11.0,128,14.0,98,0.0,4005343,0,0
1,1,2,-1,-1,5,-1,-1,-1,-1,2,3,-1,-1,6,-1,9,60,0,0,0.0,1,0.0,0.0,725,0,148.2,725,152.13,647,0.0,2243438,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14,9,0,0.0,1,0.0,0.0,168,0,21.0,168,21.0,240,0.0,44856617,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,14,1,0,0.0,1,0.0,0.0,561,0,125.0,561,125.0,253,0.0,14259169,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,7,2,0,0.0,1,0.0,0.0,138,0,89.0,138,85.0,146,0.0,25798915,0,0
1,-1,-1,-1,-1,-1,-1,7,-1,1,-1,-1,-1,-1,6,-1,57,2,0,0,0.0,1,0.0,0.0,245,0,175.0,245,175.7,87,0.0,5900620,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,84,5,1,0,0.0,1,0.0,0.0,402,0,40.0,402,40.0,688,0.0,41528980,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,2,0,0.0,1,0.0,0.0,304,0,43.04,304,43.04,548,0.0,12232989,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,2,0,0.0,1,0.0,0.0,213,0,111.0,213,111.0,523,0.0,865528,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-1,-1,-1,1,20,2,0,0.0,1,0.0,0.0,172,0,13.6,172,25.84,236,0.0,155740,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,13,46,1,0,0.0,1,0.0,0.0,743,0,123.0,743,113.0,331,0.0,14579832,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,4,0,0.0,1,0.0,0.0,277,0,93.47,277,93.47,164,0.0,1281584,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,0,3,0,0,0.0,1,0.0,0.0,131,0,25.0,131,20.0,85,0.0,16283814,0,0
1,1,2,-1,-1,5,6,-1,-1,-1,2,-1,4,-1,6,-1,1,6,2,0,0.0,1,0.0,0.0,265,0,90.0,265,90.0,104,0.0,23562064,0,1
1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,19,3,6,0,0.0,1,0.0,0.0,327,0,129.05,327,144.05,482,0.0,11030243,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,18,0,0,0.0,1,0.0,0.0,181,0,110.0,181,110.0,156,0.0,10083003,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,5,6,-1,2,0,1,1,0.0,1,0.0,0.0,232,0,11.0,232,10.0,124,0.0,25792831,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,0.0,1,0.0,0.0,131,0,25.0,131,25.0,233,0.0,75470496,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0.0,1,0.0,0.0,239,0,53.51,239,48.5,126,0.0,8808376,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,9,2,0,0.0,1,0.0,0.0,822,0,106.19,822,100.99,209,0.0,15622928,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,11,0,1,0.0,1,0.0,0.0,537,0,215.0,537,215.0,145,0.0,2140339,0,0
1,1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,-1,-1,6,-1,0,9,4,0,0.0,1,0.0,0.0,491,0,56.0,491,58.0,33,0.0,13913855,0,1
1,1,-1,3,4,5,-1,7,-1,1,2,3,-1,-1,6,-1,38,16,0,0,0.0,1,0.0,0.0,208,0,40.0,208,40.3,167,0.0,15294901,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,19,1,0,0.0,1,0.0,0.0,423,0,49.0,423,49.0,924,0.0,9891757,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,48,7,0,0.0,1,0.0,0.0,768,0,120.0,768,120.0,867,0.0,21174696,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,58,1,0,0.0,1,0.0,0.0,316,0,18.2,316,18.0,228,0.0,605553,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,137,0,0.0,137,0.0,94,0.0,22859412,0,1
1,1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,0,10,1,0,0.0,1,0.0,0.0,206,0,96.2,206,55.69,211,0.0,72354370,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,1,0,0.0,1,0.0,0.0,891,0,21.4,891,21.29,1182,0.0,18798075,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,4,-1,-1,-1,33,9,2,0,0.0,1,0.0,0.0,386,0,0.0,386,0.0,124,0.0,4187518,0,1
1,1,2,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,6,-1,21,5,11,0,0.0,1,0.0,0.0,2299,0,128.0,2299,128.0,1333,0.0,23124586,0,1
1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,3,4,-1,6,-1,33,55,9,0,0.0,1,0.0,0.0,1168,0,158.0,1168,128.0,382,0.0,24383111,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,14,4,0,0.0,1,0.0,0.0,898,0,102.25,898,69.0,367,0.0,13778246,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,228,0,90.0,228,90.0,108,0.0,21894437,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,-1,-1,0,13,0,0,0.0,1,0.0,0.0,682,0,60.2,682,60.4,338,0.0,12997500,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,0,0,0.0,1,0.0,0.0,199,0,31.0,199,32.0,255,0.0,11768040,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,0,0,0.0,1,0.0,0.0,333,0,10.0,333,10.0,216,0.0,848036,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,10,0,0.0,1,0.0,0.0,1983,0,173.0,1983,175.0,2449,0.0,3661796,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,23,5,0,116.05,1,2.4,0.0,351,0,143.67,351,112.59,171,0.0,51041182,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21,9,0,0.0,1,0.0,0.0,730,0,60.8,730,60.6,438,0.0,13120346,0,0
1,-1,-1,3,-1,5,6,7,-1,-1,-1,-1,4,-1,6,-1,9,6,4,0,0.0,1,0.0,0.0,890,0,226.9,890,226.9,492,0.0,81053997,0,1
1,1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,6,-1,2,32,3,0,0.0,1,0.0,0.0,670,0,110.75,670,110.6,301,0.0,9064437,0,0
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,3,4,-1,6,-1,0,2,0,0,0.0,1,0.0,0.0,221,0,73.6,221,43.6,54,0.0,41949647,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,0,0.0,1,0.0,0.0,162,0,23.0,162,23.0,109,0.0,4106726,0,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,31,11,0,1,0.0,1,0.0,0.0,542,0,35.0,542,35.0,300,0.0,2068981,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,1,0,6.81,1,0.58,0.0,273,0,18.58,273,18.0,107,0.0,142965,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,37,1,0,0.0,1,0.0,0.0,1185,0,29.6,1185,37.1,1841,0.0,15731713,0,0
1,1,2,3,4,5,6,7,98,1,2,3,4,-1,6,98,34,42,2,0,0.0,1,0.0,0.0,862,0,74.55,862,60.0,712,0.0,27702711,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,1,0,124.76,1,30.0,0.0,277,0,92.9,277,58.0,125,0.0,25687921,0,0
1,1,-1,-1,4,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,0,9,0,0,0.0,1,0.0,0.0,242,0,89.9,242,90.5,283,0.0,10344301,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,17,0,0,0.0,1,0.0,0.0,364,0,109.3,364,109.1,154,0.0,2729738,0,0
1,1,2,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,2,1,8,0,0.0,1,0.0,0.0,833,0,66.15,833,66.0,556,0.0,18587570,0,1
1,1,2,-1,4,5,-1,-1,-1,-1,2,-1,4,5,-1,-1,15,69,11,0,0.0,1,0.0,0.0,2570,0,261.68,2570,94.0,324,0.0,14004867,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,3,-1,-1,6,-1,33,20,0,0,0.0,1,0.0,0.09380000000000001,640,60,68.0,640,68.0,127,0.9207,23621207,21746989,0
1,1,2,-1,4,5,6,-1,-1,1,-1,3,4,-1,6,-1,3,4,0,0,0.0,1,0.0,0.0,208,0,54.84,208,55.0,192,0.0,22188527,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,1,0,0.0,1,0.0,0.0,520,0,43.0,520,43.0,214,0.0,10265522,0,0
1,-1,2,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,6,-1,4,0,0,0,0.0,1,0.0,0.0,1198,0,89.82,1198,60.0,412,0.0,29006266,0,0
1,-1,2,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,10,9,4,0,0.0,1,0.0,0.0,232,0,163.8,232,172.86,207,0.0,240919,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,0,0,0.0,1,0.0,0.0,119,0,33.6,119,30.0,46,0.0,20933088,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,100,12,1,0,0.0,1,0.0,0.0,471,0,96.0,471,96.0,280,0.0,6453750,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,0,0,0,0.0,1,0.0,0.0,176,0,46.0,176,46.0,50,0.0,1574,0,0
1,1,2,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,6,-1,14,16,3,0,0.0,1,0.0,0.0,228,0,60.0,228,76.0,159,0.0,5097774,0,0
1,-1,-1,-1,-1,5,6,7,-1,-1,-1,3,4,-1,6,-1,9,12,0,0,0.0,1,0.0,0.0,283,0,80.0,283,80.0,178,0.0,3948084,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,188,0,70.0,188,70.0,449,0.0,15923382,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6,0,0,0.0,1,0.0,0.0,290,0,60.05,290,59.0,57,0.0,19391466,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,30,3,0,0.0,1,0.0,0.0,800,0,107.4,800,90.0,210,0.0,14911321,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,14,0,0,0.0,1,0.0,0.0,142,0,48.0,142,48.0,114,0.0,2415080,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,0,0,0,0,0.0,0,0.0,0.0,237,0,27.93,237,19.0,94,0.0,43,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,0,0,0.0,1,0.0,0.0,199,0,235.0,199,236.3,287,0.0,7053752,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0,0,22.11,1,6.38,0.0,157,0,16.88,157,30.0,104,0.0,196234,0,1
1,1,2,-1,-1,5,6,-1,-1,-1,2,3,4,-1,6,-1,0,10,2,0,0.0,1,0.0,0.0,431,0,198.0,431,140.0,486,0.0,19367809,0,0
1,1,2,-1,-1,-1,6,-1,-1,1,-1,-1,4,-1,6,-1,6,3,3,0,0.0,1,0.0,0.0,561,0,105.0,561,115.0,108,0.0037,31093285,114055,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,-1,-1,6,51,8,0,0.0,1,0.0,0.0,1998,0,373.2,1998,374.8,1557,0.0,920262,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,2,15,0,0,0.0,1,0.0,0.0,212,0,7.88,212,5.6,180,0.0,369951,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,1,0,0.0,1,0.0,0.0,204,0,65.0,204,65.0,211,0.0,9724009,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,45,0,0,0,5.07,1,2.03,0.0,169,0,2.03,169,0.0,110,0.0,157117,0,0
1,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,0,33.77,1,9.28,0.0,157,0,20.8,157,9.0,98,0.0,10529653,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0.0,1,0.0,0.0,186,0,75.0,186,75.0,243,0.0,11899243,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,18,2,1,0,0.0,1,0.0,0.0,146,0,14.3,146,17.8,130,0.0,722022,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,2,-1,-1,-1,6,-1,3,15,0,0,0.0,1,0.0,0.0,270,0,60.0,270,52.7,326,0.0,35362801,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,4,12,2,0,0.0,1,0.0,0.0,385,0,105.95,385,95.2,232,0.0,22199760,0,0
1,-1,-1,-1,-1,-1,6,-1,-1,-1,2,-1,4,-1,-1,-1,1,51,29,0,0.0,1,0.0,0.0,828,0,218.0,828,218.0,943,0.0,31216879,0,0
1,1,2,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,6,-1,20,4,2,0,0.0,1,0.0,0.0,130,0,60.0,130,70.0,141,0.0,584196,0,0
1,1,-1,-1,-1,-1,6,-1,-1,-1,2,-1,-1,-1,-1,-1,11,0,0,1,0.0,1,0.0,0.0,245,0,45.17,245,44.02,226,0.002,5349382,10921,0
1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,3,4,-1,-1,-1,0,3,1,0,117.46,1,0.87,0.0,188,0,38.87,188,44.2,271,0.0,21007373,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,3,48,2,0,0.0,1,0.0,0.0,1609,0,72.0,1609,72.5,916,0.0,6220908,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,-1,-1,3,8,0,0,0.0,1,0.0,0.0,229,0,13.0,229,8.0,174,0.0,4576741,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,0,0.0,1,0.0,0.0,228,0,60.56,228,55.6,123,0.0,43552440,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,-1,-1,5,0,0,0,0.0,1,0.0,0.0,130,0,158.0,130,158.0,451,0.0,65309946,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,6,-1,5,10,0,0,0.0,1,0.0,0.0,289,0,72.0,289,60.0,177,0.0,5178575,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,4,2,0,0.0,1,0.0,0.0,168,0,12.1,168,14.0,136,0.0,7999526,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,2,0,0,0.0,1,0.0,0.0,129,0,25.0,129,25.0,99,0.0,11109771,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,3,-1,-1,-1,-1,82,1,0,0,87.54,1,2.67,0.0,562,0,2.67,562,0.0,799,0.0,61189711,4,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,7,0,0,0.0,1,0.0,0.0,259,0,21.0,259,21.0,97,0.0,6907436,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-1,-1,-1,38,8,2,0,520.11,1,80.0,0.0,236,0,138.0,236,80.0,185,0.0,5465948,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,78,14,0,0.0,1,0.0,0.0,3007,0,237.3,3007,235.2,1943,0.0,47863791,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,32,17,0,0.0,1,0.0,0.0,513,0,121.0,513,109.9,441,0.0,17425355,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,2,0,0.0,1,0.0,0.0,1989,0,68.0,1989,69.0,2016,0.0,2523122,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,4,3,0,240.72,1,60.0,0.0,296,0,121.31,296,55.0,36,0.0,17010699,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,1,0,0.0,1,0.0,0.0,428,0,56.0,428,56.15,258,0.0,12402399,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,0,0.0,1,0.0,0.0,327,0,115.0,327,115.0,134,0.0,43367347,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,4,1,0,0.0,1,0.0,0.0,241,0,31.9,241,65.9,263,0.0,59145374,0,0
1,1,-1,-1,-1,5,-1,-1,-1,-1,2,3,4,5,-1,-1,16,20,1,0,163.79,1,32.0,0.0,510,0,70.4,510,43.6,193,0.0,40558156,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,0,3,0,0,0.0,1,0.0,0.0,209,0,35.0,209,25.0,210,0.0,3342221,0,0
1,-1,-1,-1,-1,5,-1,-1,98,1,2,-1,-1,-1,6,-1,30,5,0,0,0.0,1,0.0,0.0,283,0,90.0,283,90.0,209,0.0,7437211,0,1
1,1,2,-1,-1,5,-1,7,-1,1,-1,3,-1,-1,-1,-1,7,19,0,0,0.0,1,0.0,0.0,580,0,60.0,580,60.0,487,0.0,7465826,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,21,22,9,0,0.0,1,0.0,0.0,911,0,58.0,911,65.0,295,0.0,15275965,0,1
1,1,-1,-1,-1,5,-1,-1,-1,-1,2,3,4,-1,-1,98,0,11,2,0,0.0,1,0.0,0.0,203,0,41.4,203,40.0,68,0.0,47092063,26,0
1,1,2,-1,-1,-1,-1,7,-1,-1,2,3,4,-1,6,-1,7,0,1,0,0.0,1,0.0,0.0,2311,0,100.07,2311,97.79,1888,0.0,19806308,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,0,0,0.0,1,0.0,0.0,390,0,148.3,390,48.8,227,0.0,57093295,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,0,0,0.0,1,0.0,0.0,160,0,188.0,160,188.0,184,0.0,25305415,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,33,4,2,0,12.0,1,1.45,0.0,640,0,30.45,640,29.2,413,0.0,332140,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,20,16,0,0,0.0,1,0.0,0.0,255,0,116.29,255,141.0,208,0.0,2245901,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,0,0,0.0,0,0.0,0.0,352,0,0.0,352,0.0,210,0.0,24,0,0
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,6,-1,11,8,3,1,0.0,1,0.0,0.0,188,0,45.0,188,45.0,74,0.0,7517849,0,1
1,1,-1,-1,-1,-1,6,-1,-1,1,2,-1,4,-1,-1,-1,17,60,6,0,0.0,1,0.0,0.0,788,0,79.4,788,79.1,772,0.0,27517416,0,0
